Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,1990,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,46.1306495666504
Philippines,PHL,1980,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,34.1341285705566
Philippines,PHL,1975,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,28.2212104797363
Philippines,PHL,1970,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,23.760669708252
Philippines,PHL,2017,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,23.1516494750977
Philippines,PHL,2013,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,34.2601203918457
Philippines,PHL,2010,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,32.1792106628418
Philippines,PHL,2008,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,30.981330871582
Philippines,PHL,2004,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,28.9751796722412
Philippines,PHL,2000,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,16.2483100891113
Philippines,PHL,1990,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,18.9949703216553
Philippines,PHL,1980,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,15.0720100402832
Philippines,PHL,1975,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,11.2474899291992
Philippines,PHL,1970,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,8.80016994476318
Philippines,PHL,2017,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,16.9358291625977
Philippines,PHL,2013,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,31.4159603118896
Philippines,PHL,2010,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,30.3090591430664
Philippines,PHL,2008,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,28.4729309082031
Philippines,PHL,2004,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,25.5399608612061
Philippines,PHL,2000,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,14.7917203903198
Philippines,PHL,1990,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,18.5899696350098
Philippines,PHL,1980,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,15.3601398468018
Philippines,PHL,1975,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,12.4041404724121
Philippines,PHL,1970,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,10.3628902435303
Philippines,PHL,2017,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,20.0713500976563
Philippines,PHL,2013,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,32.8508415222168
Philippines,PHL,2010,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,31.2528991699219
Philippines,PHL,2008,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,29.7361507415771
Philippines,PHL,2004,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,27.2664909362793
Philippines,PHL,2000,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,15.523850440979
Philippines,PHL,1990,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,18.7939701080322
Philippines,PHL,1980,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,15.2152099609375
Philippines,PHL,1975,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,11.829930305481
Philippines,PHL,1970,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,9.56816005706787
Philippines,PHL,2013,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,60.1127586364746
Philippines,PHL,2010,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,57.0689697265625
Philippines,PHL,2004,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,52.3809509277344
Philippines,PHL,2000,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,35.7560615539551
Philippines,PHL,1970,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,15.4078102111816
Philippines,PHL,2013,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,56.7706489562988
Philippines,PHL,2010,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,54.9070892333984
Philippines,PHL,2004,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,49.8020210266113
Philippines,PHL,2000,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,35.6603813171387
Philippines,PHL,1970,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,20.6969890594482
Philippines,PHL,2013,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,58.4567413330078
Philippines,PHL,2010,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,55.9981689453125
Philippines,PHL,2004,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,51.0981788635254
Philippines,PHL,2000,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,35.7084693908691
Philippines,PHL,1970,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,18.0071601867676
Philippines,PHL,2017,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.82828
Philippines,PHL,2016,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.51536
Philippines,PHL,2015,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.35619
Philippines,PHL,2014,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.58583
Philippines,PHL,2009,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.87626
Philippines,PHL,2008,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.1194
Philippines,PHL,2007,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.38601
Philippines,PHL,2006,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.64852
Philippines,PHL,2005,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.72559
Philippines,PHL,2004,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.56223
Philippines,PHL,2003,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.48035
Philippines,PHL,2002,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.4491
Philippines,PHL,2001,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.32761
Philippines,PHL,1999,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.27764
Philippines,PHL,1998,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.30944
Philippines,PHL,1990,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.85139
Philippines,PHL,1989,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.72998
Philippines,PHL,1988,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,48.72999
Philippines,PHL,1987,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,49.85564
Philippines,PHL,1986,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.04572
Philippines,PHL,1985,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.63999
Philippines,PHL,1984,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,50.63945
Philippines,PHL,1983,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.20774
Philippines,PHL,1982,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,51.20655
Philippines,PHL,1981,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,53.24568
Philippines,PHL,2017,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.20434
Philippines,PHL,2016,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.51536
Philippines,PHL,2015,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.35619
Philippines,PHL,2014,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.58583
Philippines,PHL,2009,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.87626
Philippines,PHL,2008,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.1194
Philippines,PHL,2007,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.38601
Philippines,PHL,2006,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.64852
Philippines,PHL,2005,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.72559
Philippines,PHL,2004,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.56223
Philippines,PHL,2003,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.48035
Philippines,PHL,2002,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.4491
Philippines,PHL,2001,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.32761
Philippines,PHL,1999,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.27764
Philippines,PHL,1998,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.30944
Philippines,PHL,1990,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.85139
Philippines,PHL,1989,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,48.72998
Philippines,PHL,1988,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,48.72999
Philippines,PHL,1987,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,49.85564
Philippines,PHL,1986,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.04572
Philippines,PHL,1985,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.63999
Philippines,PHL,1984,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,50.63945
Philippines,PHL,1983,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.20774
Philippines,PHL,1982,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,51.20655
Philippines,PHL,1981,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,53.24568
Philippines,PHL,2017,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,45.18305
Philippines,PHL,2018,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,88.6372528076172
Philippines,PHL,2017,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,90.6489791870117
Philippines,PHL,2016,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,92.5242080688477
Philippines,PHL,2015,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,91.4951400756836
Philippines,PHL,2014,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,90.8691787719727
Philippines,PHL,2009,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,87.4812469482422
Philippines,PHL,2008,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,85.584228515625
Philippines,PHL,2007,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,85.280143737793
Philippines,PHL,2006,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,85.8728332519531
Philippines,PHL,2005,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,87.6719589233398
Philippines,PHL,2004,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,87.8236999511719
Philippines,PHL,2003,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,85.5305633544922
Philippines,PHL,2002,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,83.2882919311523
Philippines,PHL,2001,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,78.4151763916016
Philippines,PHL,1999,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,77.9535522460938
Philippines,PHL,1998,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,78.328987121582
Philippines,PHL,1990,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,73.3878631591797
Philippines,PHL,1989,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,69.280029296875
Philippines,PHL,1988,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,66.2337036132813
Philippines,PHL,1987,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,67.7416763305664
Philippines,PHL,1986,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,65.1826629638672
Philippines,PHL,1985,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,69.6004028320313
Philippines,PHL,1984,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,68.5206527709961
Philippines,PHL,1983,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,68.2908935546875
Philippines,PHL,1982,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,66.2255325317383
Philippines,PHL,1981,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,70.1360473632813
Philippines,PHL,2018,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,79.7477569580078
Philippines,PHL,2017,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,81.9696884155273
Philippines,PHL,2016,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,84.6558609008789
Philippines,PHL,2015,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,84.4397201538086
Philippines,PHL,2014,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,83.3027114868164
Philippines,PHL,2009,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,80.8932189941406
Philippines,PHL,2008,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,78.4924163818359
Philippines,PHL,2007,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,77.3368835449219
Philippines,PHL,2006,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,76.8694076538086
Philippines,PHL,2005,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,78.3382873535156
Philippines,PHL,2004,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,79.0271835327148
Philippines,PHL,2003,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,77.2100067138672
Philippines,PHL,2002,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,75.2639923095703
Philippines,PHL,2001,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,71.2013168334961
Philippines,PHL,1999,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,70.9952392578125
Philippines,PHL,1998,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,71.2951126098633
Philippines,PHL,1990,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,70.6978988647461
Philippines,PHL,1989,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,69.7589492797852
Philippines,PHL,1988,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,66.660041809082
Philippines,PHL,1987,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,65.1490936279297
Philippines,PHL,1986,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,62.1822814941406
Philippines,PHL,1985,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,64.8239517211914
Philippines,PHL,1984,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,63.8065986633301
Philippines,PHL,1983,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,62.1471214294434
Philippines,PHL,1982,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,60.2476692199707
Philippines,PHL,1981,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,58.7633018493652
Philippines,PHL,2015,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,71.3301
Philippines,PHL,2014,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,72.09681
Philippines,PHL,2009,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,66.32326
Philippines,PHL,2008,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,65.7531
Philippines,PHL,2007,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,65.45874
Philippines,PHL,2006,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,64.82426
Philippines,PHL,2005,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,64.56834
Philippines,PHL,2004,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,64.81646
Philippines,PHL,2003,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,62.61296
Philippines,PHL,2002,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,59.92832
Philippines,PHL,2001,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,55.37757
Philippines,PHL,1999,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,52.17929
Philippines,PHL,1998,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,50.87802
Philippines,PHL,2015,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,60.15612
Philippines,PHL,2014,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,60.96966
Philippines,PHL,2009,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,55.99163
Philippines,PHL,2008,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,55.15425
Philippines,PHL,2007,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,54.3951
Philippines,PHL,2006,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,53.5165
Philippines,PHL,2005,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,53.42588
Philippines,PHL,2004,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,53.99368
Philippines,PHL,2003,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,52.34159
Philippines,PHL,2002,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,49.55082
Philippines,PHL,2001,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,46.5817
Philippines,PHL,1999,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,47.57394
Philippines,PHL,1998,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,46.36659
Philippines,PHL,2016,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,96.97016
Philippines,PHL,2015,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,96.63713
Philippines,PHL,2014,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,97.00549
Philippines,PHL,2008,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,97.8041
Philippines,PHL,2007,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,98.13635
Philippines,PHL,2006,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,96.86416
Philippines,PHL,2005,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,97.55757
Philippines,PHL,2004,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,92.64329
Philippines,PHL,2003,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,96.38437
Philippines,PHL,2002,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,97.01086
Philippines,PHL,2001,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,97.61111
Philippines,PHL,1998,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,95.81037
Philippines,PHL,2016,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,96.22963
Philippines,PHL,2015,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,96.53775
Philippines,PHL,2014,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,97.88839
Philippines,PHL,2008,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,100
Philippines,PHL,2007,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,100
Philippines,PHL,2006,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,99.28061
Philippines,PHL,2005,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,100
Philippines,PHL,2004,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,91.91505
Philippines,PHL,2003,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,97.60843
Philippines,PHL,2002,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,98.90392
Philippines,PHL,2001,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,98.95054
Philippines,PHL,1998,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,98.71107
Philippines,PHL,2018,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,70.6993789672852
Philippines,PHL,2017,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,71.4428863525391
Philippines,PHL,2016,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,73.1778030395508
Philippines,PHL,2015,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,72.8892822265625
Philippines,PHL,2014,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,73.3114013671875
Philippines,PHL,2009,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,76.3784103393555
Philippines,PHL,2007,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,76.2319717407227
Philippines,PHL,2006,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,76.3779373168945
Philippines,PHL,2005,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,76.3569412231445
Philippines,PHL,2004,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,75.7107696533203
Philippines,PHL,2003,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,76.6679306030273
Philippines,PHL,2002,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,76.3617782592773
Philippines,PHL,2001,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,76.3768920898438
Philippines,PHL,1999,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,76.2608795166016
Philippines,PHL,1998,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,76.2576065063477
Philippines,PHL,1985,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,95.0663299560547
Philippines,PHL,2017,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,18.8053302764893
Philippines,PHL,2013,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,19.239049911499
Philippines,PHL,2010,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,18.1363906860352
Philippines,PHL,2017,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,13.1926603317261
Philippines,PHL,2013,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,14.7103300094604
Philippines,PHL,2010,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,14.7956600189209
Philippines,PHL,2017,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,16.0239295959473
Philippines,PHL,2013,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,16.995059967041
Philippines,PHL,2010,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,16.481689453125
Philippines,PHL,2017,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,0.0398200005292892
Philippines,PHL,2017,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,0.0540699996054173
Philippines,PHL,2017,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,0.0468900017440319
Philippines,PHL,2017,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,0.535080015659332
Philippines,PHL,2013,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,0.585380017757416
Philippines,PHL,2010,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,0.612810015678406
Philippines,PHL,2017,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,0.244029998779297
Philippines,PHL,2013,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,0.337810009717941
Philippines,PHL,2010,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,0.453090012073517
Philippines,PHL,2017,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,0.390850007534027
Philippines,PHL,2013,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,0.462709993124008
